Genes	GO.ID_CC	Term_CC	Annotated_CC	Significant_CC	Expected_CC	Rank in classicFisher_CC	classicFisher_CC	elimFisher_CC	weight01Fisher_CC	parentchildFisher_CC	weightFisher_CC	leaFisher_CC
gbgene9108	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9204	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9243	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9356	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9365	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9366	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9367	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9368	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9385	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9432	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene946	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9562	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9563	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9564	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9565	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9566	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene960	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9605	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9643	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9786	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9790	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9821	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9847	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9867	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9882	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9883	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene989	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene9986	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE001014-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE001015-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE001426-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE001740-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE002118-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE005056-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE006578-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE006878-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE007948-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE008135-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE008233-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE009217-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE009221-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE009289-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE010317-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE011149-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE011966-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE013967-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE014089-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE015041-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE016843-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE018728-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE018956-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE019508-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE021006-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE021016-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE021041-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE021257-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbman.GBUE021292-PA.1	GO:0031410	cytoplasmic vesicle	530	1	3.3	51	0.9667	0.9667	0.9667	0.5029	0.9667	0.9667
gbgene10123	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene11401	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene1266	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene13314	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene14469	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene14700	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene14718	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene1487	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene15985	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene16005	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene16011	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene16235	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene16237	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene16239	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene16240	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene16241	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene166	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene16862	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene17201	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene17250	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene17635	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene17825	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene17827	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene17828	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene17958	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene18205	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene19062	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene19718	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene19994	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene20154	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene2654	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene2655	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene3012	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene3154	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene3788	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene4283	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene4292	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene5736	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene6333	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene6556	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene6558	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene665	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene6774	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene7104	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene7106	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene7370	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene7853	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene7864	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene7978	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene8297	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene849	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene9001	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene9002	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene9112	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene919	GO:0031514	motile cilium	55	1	0.34	18	0.2913	0.2913	0.2913	0.2696	0.2913	0.2913
gbgene10445	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene10524	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene10730	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene10740	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene10802	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene11537	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene11652	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene11704	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene11867	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene1269	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene1271	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene13998	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene14691	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene14913	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene1494	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene15363	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene15364	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene16363	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene16554	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene16785	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene16982	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene18401	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene18658	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene2245	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene2839	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene3876	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene4269	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene4270	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene4288	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene4921	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene5441	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene5691	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene6449	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene6483	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene6712	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene7285	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene7298	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene7304	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene7316	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene7865	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene9080	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene9279	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene9873	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene9982	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene9985	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbman.GBUE002253-PA.1	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbman.GBUE016745-PA.1	GO:0031672	A band	47	1	0.29	17	0.2548	0.2548	0.2548	0.2586	0.2548	0.2548
gbgene15492	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbgene16307	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbgene18786	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbgene2218	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbgene2220	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbman.GBUE002253-PA.1	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbman.GBUE017915-PA.1	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbman.GBUE017916-PA.1	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbman.GBUE017917-PA.1	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbman.GBUE017918-PA.1	GO:0032992	protein-carbohydrate complex	10	2	0.06	7	0.0017	0.0017	0.0017	0.0001	0.0017	0.0017
gbgene10010	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene1363	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene14003	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene15340	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene17122	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene18399	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene18942	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene1972	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene3435	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene3590	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene3856	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene4486	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene5237	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene5280	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene5282	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene5616	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene6699	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene7646	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene9301	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene9345	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbman.GBUE004880-PA.1	GO:0035060	brahma complex	21	1	0.13	15	0.1230	0.1230	0.1230	0.3088	0.1230	0.1230
gbgene16717	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene17346	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene18158	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene18792	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene19718	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene19994	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene20154	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene2206	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene4262	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene4263	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene4264	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene4266	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene6488	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene6556	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene6558	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene7853	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene9001	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene9002	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene9659	GO:0036157	outer dynein arm	19	1	0.12	13	0.1120	0.1120	0.1120	0.6129	0.1120	0.1120
gbgene10227	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
gbgene11480	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
gbgene11481	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
gbgene11482	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
gbgene13284	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
gbgene13630	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
gbgene13632	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
gbgene14564	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
gbgene14565	GO:0062129	chitin-based extracellular matrix	165	35	1.03	1	<1e-30	<1e-30	<1e-30	8.9e-11	<1e-30	<1e-30
